100,100
95,59,normal
96,59,normal
97,59,normal
98,59,normal
99,59,normal
0,60,normal
1,60,normal
2,60,normal
3,60,normal
4,60,normal
5,60,normal
6,60,normal
7,60,normal
8,60,normal
9,60,normal
10,60,normal
11,60,normal
12,60,normal
13,60,normal
14,60,normal
15,60,normal
16,60,normal
17,60,normal
18,60,normal
19,60,normal
20,60,normal
21,60,normal
22,60,normal
23,60,normal
24,60,normal
25,60,normal
26,60,normal
27,60,normal
28,60,normal
29,60,normal
30,60,normal
31,60,normal
32,60,normal
33,60,normal
34,60,normal
35,60,normal
36,60,normal
37,60,normal
38,60,normal
39,60,normal
40,60,normal
41,60,normal
42,60,normal
43,60,normal
44,60,normal
45,60,normal
46,60,normal
47,60,normal
48,60,normal
49,60,normal
50,60,normal
51,60,normal
52,60,normal
53,60,normal
54,60,normal
55,60,normal
56,60,normal
57,60,normal
58,60,normal
59,60,normal
60,60,normal
61,60,normal
62,60,normal
63,60,normal
64,60,normal
65,60,normal
66,60,normal
67,60,normal
68,60,normal
69,60,normal
70,60,normal
71,60,normal
72,60,normal
73,60,normal
74,60,normal
75,60,normal
76,60,normal
77,60,normal
78,60,normal
79,60,normal
80,60,normal
81,60,normal
82,60,normal
83,60,normal
84,60,normal
85,60,normal
86,60,normal
87,60,normal
88,60,normal
89,60,normal
90,60,normal
91,60,normal
92,60,normal
93,60,normal
94,60,normal
95,60,normal
96,60,normal
97,60,normal
98,60,normal
99,60,normal
0,61,normal
1,61,normal
2,61,normal
3,61,normal
4,61,normal
5,61,normal
6,61,normal
7,61,normal
8,61,normal
9,61,normal
10,61,normal
11,61,normal
12,61,normal
13,61,normal
14,61,normal
15,61,normal
16,61,normal
17,61,normal
18,61,normal
19,61,normal
20,61,normal
21,61,normal
22,61,normal
23,61,normal
24,61,normal
25,61,normal
26,61,normal
27,61,normal
28,61,normal
29,61,normal
30,61,normal
31,61,normal
32,61,normal
33,61,normal
34,61,normal
35,61,normal
36,61,normal
37,61,normal
38,61,normal
39,61,normal
40,61,normal
41,61,normal
42,61,normal
43,61,normal
44,61,normal
45,61,normal
46,61,normal
47,61,normal
48,61,normal
49,61,normal
50,61,normal
51,61,normal
52,61,normal
53,61,normal
54,61,normal
55,61,normal
56,61,normal
57,61,normal
58,61,normal
59,61,normal
60,61,normal
61,61,normal
62,61,normal
63,61,normal
64,61,normal
65,61,normal
66,61,normal
67,61,normal
68,61,normal
69,61,normal
70,61,normal
71,61,normal
72,61,normal
73,61,normal
74,61,normal
75,61,normal
76,61,normal
77,61,normal
78,61,normal
79,61,normal
80,61,normal
81,61,normal
82,61,normal
83,61,normal
84,61,normal
85,61,normal
86,61,normal
87,61,normal
88,61,normal
89,61,normal
90,61,normal
91,61,normal
92,61,normal
93,61,normal
94,61,normal
95,61,normal
96,61,normal
97,61,normal
98,61,normal
99,61,normal
0,62,normal
1,62,normal
2,62,normal
3,62,normal
4,62,normal
5,62,normal
6,62,normal
7,62,normal
8,62,normal
9,62,normal
10,62,normal
11,62,normal
12,62,normal
13,62,normal
14,62,normal
15,62,normal
16,62,normal
17,62,normal
18,62,normal
19,62,normal
20,62,normal
21,62,normal
22,62,normal
23,62,normal
24,62,normal
25,62,normal
26,62,normal
27,62,normal
28,62,normal
29,62,normal
30,62,normal
31,62,normal
32,62,normal
33,62,normal
34,62,normal
35,62,normal
36,62,normal
37,62,normal
38,62,normal
39,62,normal
40,62,normal
41,62,normal
42,62,normal
43,62,normal
44,62,normal
45,62,normal
46,62,normal
47,62,normal
48,62,normal
49,62,normal
50,62,normal
51,62,normal
52,62,normal
53,62,normal
54,62,normal
55,62,normal
56,62,normal
57,62,normal
58,62,normal
59,62,normal
60,62,normal
61,62,normal
62,62,normal
63,62,normal
64,62,normal
65,62,normal
66,62,normal
67,62,normal
68,62,normal
69,62,normal
70,62,normal
71,62,normal
72,62,normal
73,62,normal
74,62,normal
75,62,normal
76,62,normal
77,62,normal
78,62,normal
79,62,normal
80,62,normal
81,62,normal
82,62,normal
83,62,normal
84,62,normal
85,62,normal
86,62,normal
87,62,normal
88,62,normal
89,62,normal
90,62,normal
91,62,normal
92,62,normal
93,62,normal
94,62,normal
95,62,normal
96,62,normal
97,62,normal
98,62,normal
99,62,normal
0,63,normal
1,63,normal
2,63,normal
3,63,normal
4,63,normal
5,63,normal
6,63,normal
7,63,normal
8,63,normal
9,63,normal
10,63,normal
11,63,normal
12,63,normal
13,63,normal
14,63,normal
15,63,normal
16,63,normal
17,63,normal
18,63,normal
19,63,normal
20,63,normal
21,63,normal
22,63,normal
23,63,normal
24,63,normal
25,63,normal
26,63,normal
27,63,normal
28,63,normal
29,63,normal
30,63,normal
31,63,normal
32,63,normal
33,63,normal
34,63,normal
35,63,normal
36,63,normal
37,63,normal
38,63,normal
39,63,normal
40,63,normal
41,63,normal
42,63,normal
43,63,normal
44,63,normal
45,63,normal
46,63,normal
47,63,normal
48,63,normal
49,63,normal
50,63,normal
51,63,normal
52,63,normal
53,63,normal
54,63,normal
55,63,normal
56,63,normal
57,63,normal
58,63,normal
59,63,normal
60,63,normal
61,63,normal
62,63,normal
63,63,normal
64,63,normal
65,63,normal
66,63,normal
67,63,normal
68,63,normal
69,63,normal
70,63,normal
71,63,normal
72,63,normal
73,63,normal
74,63,normal
75,63,normal
76,63,normal
77,63,normal
78,63,normal
79,63,normal
80,63,normal
81,63,normal
82,63,normal
83,63,normal
84,63,normal
85,63,normal
86,63,normal
87,63,normal
88,63,normal
89,63,normal
90,63,normal
91,63,normal
92,63,normal
93,63,normal
94,63,normal
95,63,normal
96,63,normal
97,63,normal
98,63,normal
99,63,normal
0,64,normal
1,64,normal
2,64,normal
3,64,normal
4,64,normal
5,64,normal
6,64,normal
7,64,normal
8,64,normal
9,64,normal
10,64,normal
11,64,normal
12,64,normal
13,64,normal
14,64,normal
15,64,normal
16,64,normal
17,64,normal
18,64,normal
19,64,normal
20,64,normal
21,64,normal
22,64,normal
23,64,normal
24,64,normal
25,64,normal
26,64,normal
27,64,normal
28,64,normal
29,64,normal
30,64,normal
31,64,normal
32,64,normal
33,64,normal
34,64,normal
35,64,normal
36,64,normal
37,64,normal
38,64,normal
39,64,normal
40,64,normal
41,64,normal
42,64,normal
43,64,normal
44,64,normal
45,64,normal
46,64,normal
47,64,normal
48,64,normal
49,64,normal
50,64,normal
51,64,normal
52,64,normal
53,64,normal
54,64,normal
55,64,normal
56,64,normal
57,64,normal
58,64,normal
59,64,normal
60,64,normal
61,64,normal
62,64,normal
63,64,normal
64,64,normal
65,64,normal
66,64,normal
67,64,normal
68,64,normal
69,64,normal
70,64,normal
71,64,normal
72,64,normal
73,64,normal
74,64,normal
75,64,normal
76,64,normal
77,64,normal
78,64,normal
79,64,normal
80,64,normal
81,64,normal
82,64,normal
83,64,normal
84,64,normal
85,64,normal
86,64,normal
87,64,normal
88,64,normal
89,64,normal
90,64,normal
91,64,normal
92,64,normal
93,64,normal
94,64,normal
95,64,normal
96,64,normal
97,64,normal
98,64,normal
99,64,normal
0,65,normal
1,65,normal
2,65,normal
3,65,normal
4,65,normal
5,65,normal
6,65,normal
7,65,normal
8,65,normal
9,65,normal
10,65,normal
11,65,normal
12,65,normal
13,65,normal
14,65,normal
15,65,normal
16,65,normal
17,65,normal
18,65,normal
19,65,normal
20,65,normal
21,65,normal
22,65,normal
23,65,normal
24,65,normal
25,65,normal
26,65,normal
27,65,normal
28,65,normal
29,65,normal
30,65,normal
31,65,normal
32,65,normal
33,65,normal
34,65,normal
35,65,normal
36,65,normal
37,65,normal
38,65,normal
39,65,normal
40,65,normal
41,65,normal
42,65,normal
43,65,normal
44,65,normal
45,65,normal
46,65,normal
47,65,normal
48,65,normal
49,65,normal
50,65,normal
51,65,normal
52,65,normal
53,65,normal
54,65,normal
55,65,normal
56,65,normal
57,65,normal
58,65,normal
59,65,normal
60,65,normal
61,65,normal
62,65,normal
63,65,normal
64,65,normal
65,65,normal
66,65,normal
67,65,normal
68,65,normal
69,65,normal
70,65,normal
71,65,normal
72,65,normal
73,65,normal
74,65,normal
75,65,normal
76,65,normal
77,65,normal
78,65,normal
79,65,normal
80,65,normal
81,65,normal
82,65,normal
83,65,normal
84,65,normal
85,65,normal
86,65,normal
87,65,normal
88,65,normal
89,65,normal
90,65,normal
91,65,normal
92,65,normal
93,65,normal
94,65,normal
95,65,normal
96,65,normal
97,65,normal
98,65,normal
99,65,normal
0,66,normal
1,66,normal
2,66,normal
3,66,normal
4,66,normal
5,66,normal
6,66,normal
7,66,normal
8,66,normal
9,66,normal
10,66,normal
11,66,normal
12,66,normal
13,66,normal
14,66,normal
15,66,normal
16,66,normal
17,66,normal
18,66,normal
19,66,normal
20,66,normal
21,66,normal
22,66,normal
23,66,normal
24,66,normal
25,66,normal
26,66,normal
27,66,normal
28,66,normal
29,66,normal
30,66,normal
31,66,normal
32,66,normal
33,66,normal
34,66,normal
35,66,normal
36,66,normal
37,66,normal
38,66,normal
39,66,normal
40,66,normal
41,66,normal
42,66,normal
43,66,normal
44,66,normal
45,66,normal
46,66,normal
47,66,normal
48,66,normal
49,66,normal
50,66,normal
51,66,normal
52,66,normal
53,66,normal
54,66,normal
55,66,normal
56,66,normal
57,66,normal
58,66,normal
59,66,normal
60,66,normal
61,66,normal
62,66,normal
63,66,normal
64,66,normal
65,66,normal
66,66,normal
67,66,normal
68,66,normal
69,66,normal
70,66,normal
71,66,normal
72,66,normal
73,66,normal
74,66,normal
75,66,normal
76,66,normal
77,66,normal
78,66,normal
79,66,normal
80,66,normal
81,66,normal
82,66,normal
83,66,normal
84,66,normal
85,66,normal
86,66,normal
87,66,normal
88,66,normal
89,66,normal
90,66,normal
91,66,normal
92,66,normal
93,66,normal
94,66,normal
95,66,normal
96,66,normal
97,66,normal
98,66,normal
99,66,normal
0,67,normal
1,67,normal
2,67,normal
3,67,normal
4,67,normal
5,67,normal
6,67,normal
7,67,normal
8,67,normal
9,67,normal
10,67,normal
11,67,normal
12,67,normal
13,67,normal
14,67,normal
15,67,normal
16,67,normal
17,67,normal
18,67,normal
19,67,normal
20,67,normal
21,67,normal
22,67,normal
23,67,normal
24,67,normal
25,67,normal
26,67,normal
27,67,normal
28,67,normal
29,67,normal
30,67,normal
31,67,normal
32,67,normal
33,67,normal
34,67,normal
35,67,normal
36,67,normal
37,67,normal
38,67,normal
39,67,normal
40,67,normal
41,67,normal
42,67,normal
43,67,normal
44,67,normal
45,67,normal
46,67,normal
47,67,normal
48,67,normal
49,67,normal
50,67,normal
51,67,normal
52,67,normal
53,67,normal
54,67,normal
55,67,normal
56,67,normal
57,67,normal
58,67,normal
59,67,normal
60,67,normal
61,67,normal
62,67,normal
63,67,normal
64,67,normal
65,67,normal
66,67,normal
67,67,normal
68,67,normal
69,67,normal
70,67,normal
71,67,normal
72,67,normal
73,67,normal
74,67,normal
75,67,normal
76,67,normal
77,67,normal
78,67,normal
79,67,normal
80,67,normal
81,67,normal
82,67,normal
83,67,normal
84,67,normal
85,67,normal
86,67,normal
87,67,normal
88,67,normal
89,67,normal
90,67,normal
91,67,normal
92,67,normal
93,67,normal
94,67,normal
95,67,normal
96,67,normal
97,67,normal
98,67,normal
99,67,normal
0,68,normal
1,68,normal
2,68,normal
3,68,normal
4,68,normal
5,68,normal
6,68,normal
7,68,normal
8,68,normal
9,68,normal
10,68,normal
11,68,normal
12,68,normal
13,68,normal
14,68,normal
15,68,normal
16,68,normal
17,68,normal
18,68,normal
19,68,normal
20,68,normal
21,68,normal
22,68,normal
23,68,normal
24,68,normal
25,68,normal
26,68,normal
27,68,normal
28,68,normal
29,68,normal
30,68,normal
31,68,normal
32,68,normal
33,68,normal
34,68,normal
35,68,normal
36,68,normal
37,68,normal
38,68,normal
39,68,normal
40,68,normal
41,68,normal
42,68,normal
43,68,normal
44,68,normal
45,68,normal
46,68,normal
47,68,normal
48,68,normal
49,68,normal
50,68,normal
51,68,normal
52,68,normal
53,68,normal
54,68,normal
55,68,normal
56,68,normal
57,68,normal
58,68,normal
59,68,normal
60,68,normal
61,68,normal
62,68,normal
63,68,normal
64,68,normal
65,68,normal
66,68,normal
67,68,normal
68,68,normal
69,68,normal
70,68,normal
71,68,normal
72,68,normal
73,68,normal
74,68,normal
75,68,normal
76,68,normal
77,68,normal
78,68,normal
79,68,normal
80,68,normal
81,68,normal
82,68,normal
83,68,normal
84,68,normal
85,68,normal
86,68,normal
87,68,normal
88,68,normal
89,68,normal
90,68,normal
91,68,normal
92,68,normal
93,68,normal
94,68,normal
95,68,normal
96,68,normal
97,68,normal
98,68,normal
99,68,normal
0,69,normal
1,69,normal
2,69,normal
3,69,normal
4,69,normal
5,69,normal
6,69,normal
7,69,normal
8,69,normal
9,69,normal
10,69,normal
11,69,normal
12,69,normal
13,69,normal
14,69,normal
15,69,normal
16,69,normal
17,69,normal
18,69,normal
19,69,normal
20,69,normal
21,69,normal
22,69,normal
23,69,normal
24,69,normal
25,69,normal
26,69,normal
27,69,normal
28,69,normal
29,69,normal
30,69,normal
31,69,normal
32,69,normal
33,69,normal
34,69,normal
35,69,normal
36,69,normal
37,69,normal
38,69,normal
39,69,normal
40,69,normal
41,69,normal
42,69,normal
43,69,normal
44,69,normal
45,69,normal
46,69,normal
47,69,normal
48,69,normal
49,69,normal
50,69,normal
51,69,normal
52,69,normal
53,69,normal
54,69,normal
55,69,normal
56,69,normal
57,69,normal
58,69,normal
59,69,normal
60,69,normal
61,69,normal
62,69,normal
63,69,normal
64,69,normal
65,69,normal
66,69,normal
67,69,normal
68,69,normal
69,69,normal
70,69,normal
71,69,normal
72,69,normal
73,69,normal
74,69,normal
75,69,normal
76,69,normal
77,69,normal
78,69,normal
79,69,normal
80,69,normal
81,69,normal
82,69,normal
83,69,normal
84,69,normal
85,69,normal
86,69,normal
87,69,normal
88,69,normal
89,69,normal
90,69,normal
91,69,normal
92,69,normal
93,69,normal
94,69,normal
95,69,normal
96,69,normal
97,69,normal
98,69,normal
99,69,normal
0,70,normal
1,70,normal
2,70,normal
3,70,normal
4,70,normal
5,70,normal
6,70,normal
7,70,normal
8,70,normal
9,70,normal
10,70,normal
11,70,normal
12,70,normal
13,70,normal
14,70,normal
15,70,normal
16,70,normal
17,70,normal
18,70,normal
19,70,normal
20,70,normal
21,70,normal
22,70,normal
23,70,normal
24,70,normal
25,70,normal
26,70,normal
27,70,normal
28,70,normal
29,70,normal
30,70,normal
31,70,normal
32,70,normal
33,70,normal
34,70,normal
35,70,normal
36,70,normal
37,70,normal
38,70,normal
39,70,normal
40,70,normal
41,70,normal
42,70,normal
43,70,normal
44,70,normal
45,70,normal
46,70,normal
47,70,normal
48,70,normal
49,70,normal
50,70,normal
51,70,normal
52,70,normal
53,70,normal
54,70,normal
55,70,normal
56,70,normal
57,70,normal
58,70,normal
59,70,normal
60,70,normal
61,70,normal
62,70,normal
63,70,normal
64,70,normal
65,70,normal
66,70,normal
67,70,normal
68,70,normal
69,70,normal
70,70,normal
71,70,normal
72,70,normal
73,70,normal
74,70,normal
75,70,normal
76,70,normal
77,70,normal
78,70,normal
79,70,normal
80,70,normal
81,70,normal
82,70,normal
83,70,normal
84,70,normal
85,70,normal
86,70,normal
87,70,normal
88,70,normal
89,70,normal
90,70,normal
91,70,normal
92,70,normal
93,70,normal
94,70,normal
95,70,normal
96,70,normal
97,70,normal
98,70,normal
99,70,normal
0,71,normal
1,71,normal
2,71,normal
3,71,normal
4,71,normal
5,71,normal
6,71,normal
7,71,normal
8,71,normal
9,71,normal
10,71,normal
11,71,normal
12,71,normal
13,71,normal
14,71,normal
15,71,normal
16,71,normal
17,71,normal
18,71,normal
19,71,normal
20,71,normal
21,71,normal
22,71,normal
23,71,normal
24,71,normal
25,71,normal
26,71,normal
27,71,normal
28,71,normal
29,71,normal
30,71,normal
31,71,normal
32,71,normal
33,71,normal
34,71,normal
35,71,normal
36,71,normal
37,71,normal
38,71,normal
39,71,normal
40,71,normal
41,71,normal
42,71,normal
43,71,normal
44,71,normal
45,71,normal
46,71,normal
47,71,normal
48,71,normal
49,71,normal
50,71,normal
51,71,normal
52,71,normal
53,71,normal
54,71,normal
55,71,normal
56,71,normal
57,71,normal
58,71,normal
59,71,normal
60,71,normal
61,71,normal
62,71,normal
63,71,normal
64,71,normal
65,71,normal
66,71,normal
67,71,normal
68,71,normal
69,71,normal
70,71,normal
71,71,normal
72,71,normal
73,71,normal
74,71,normal
75,71,normal
76,71,normal
77,71,normal
78,71,normal
79,71,normal
80,71,normal
81,71,normal
82,71,normal
83,71,normal
84,71,normal
85,71,normal
86,71,normal
87,71,normal
88,71,normal
89,71,normal
90,71,normal
91,71,normal
92,71,normal
93,71,normal
94,71,normal
95,71,normal
96,71,normal
97,71,normal
98,71,normal
99,71,normal
0,72,normal
1,72,normal
2,72,normal
3,72,normal
4,72,normal
5,72,normal
6,72,normal
7,72,normal
8,72,normal
9,72,normal
10,72,normal
11,72,normal
12,72,normal
13,72,normal
14,72,normal
15,72,normal
16,72,normal
17,72,normal
18,72,normal
19,72,normal
20,72,normal
21,72,normal
22,72,normal
23,72,normal
24,72,normal
25,72,normal
26,72,normal
27,72,normal
28,72,normal
29,72,normal
30,72,normal
31,72,normal
32,72,normal
33,72,normal
34,72,normal
35,72,normal
36,72,normal
37,72,normal
38,72,normal
39,72,normal
40,72,normal
41,72,normal
42,72,normal
43,72,normal
44,72,normal
45,72,normal
46,72,normal
47,72,normal
48,72,normal
49,72,normal
50,72,normal
51,72,normal
52,72,normal
53,72,normal
54,72,normal
55,72,normal
56,72,normal
57,72,normal
58,72,normal
59,72,normal
60,72,normal
61,72,normal
62,72,normal
63,72,normal
64,72,normal
65,72,normal
66,72,normal
67,72,normal
68,72,normal
69,72,normal
70,72,normal
71,72,normal
72,72,normal
73,72,normal
74,72,normal
75,72,normal
76,72,normal
77,72,normal
78,72,normal
79,72,normal
80,72,normal
81,72,normal
82,72,normal
83,72,normal
84,72,normal
85,72,normal
86,72,normal
87,72,normal
88,72,normal
89,72,normal
90,72,normal
91,72,normal
92,72,normal
93,72,normal
94,72,normal
95,72,normal
96,72,normal
97,72,normal
98,72,normal
99,72,normal
0,73,normal
1,73,normal
2,73,normal
3,73,normal
4,73,normal
5,73,normal
6,73,normal
7,73,normal
8,73,normal
9,73,normal
10,73,normal
11,73,normal
12,73,normal
13,73,normal
14,73,normal
15,73,normal
16,73,normal
17,73,normal
18,73,normal
19,73,normal
20,73,normal
21,73,normal
22,73,normal
23,73,normal
24,73,normal
25,73,normal
26,73,normal
27,73,normal
28,73,normal
29,73,normal
30,73,normal
31,73,normal
32,73,normal
33,73,normal
34,73,normal
35,73,normal
36,73,normal
37,73,normal
38,73,normal
39,73,normal
40,73,normal
41,73,normal
42,73,normal
43,73,normal
44,73,normal
45,73,normal
46,73,normal
47,73,normal
48,73,normal
49,73,normal
50,73,normal
51,73,normal
52,73,normal
53,73,normal
54,73,normal
55,73,normal
56,73,normal
57,73,normal
58,73,normal
59,73,normal
60,73,normal
61,73,normal
62,73,normal
63,73,normal
64,73,normal
65,73,normal
66,73,normal
67,73,normal
68,73,normal
69,73,normal
70,73,normal
71,73,normal
72,73,normal
73,73,normal
74,73,normal
75,73,normal
76,73,normal
77,73,normal
78,73,normal
79,73,normal
80,73,normal
81,73,normal
82,73,normal
83,73,normal
84,73,normal
85,73,normal
86,73,normal
87,73,normal
88,73,normal
89,73,normal
90,73,normal
91,73,normal
92,73,normal
93,73,normal
94,73,normal
95,73,normal
96,73,normal
97,73,normal
98,73,normal
99,73,normal
0,74,normal
1,74,normal
2,74,normal
3,74,normal
4,74,normal
5,74,normal
6,74,normal
7,74,normal
8,74,normal
9,74,normal
10,74,normal
11,74,normal
12,74,normal
13,74,normal
14,74,normal
15,74,normal
16,74,normal
17,74,normal
18,74,normal
19,74,normal
20,74,normal
21,74,normal
22,74,normal
23,74,normal
24,74,normal
25,74,normal
26,74,normal
27,74,normal
28,74,normal
29,74,normal
30,74,normal
31,74,normal
32,74,normal
33,74,normal
34,74,normal
35,74,normal
36,74,normal
37,74,normal
38,74,normal
39,74,normal
40,74,normal
41,74,normal
42,74,normal
43,74,normal
44,74,normal
45,74,normal
46,74,normal
47,74,normal
48,74,normal
49,74,normal
50,74,normal
51,74,normal
52,74,normal
53,74,normal
54,74,normal
55,74,normal
56,74,normal
57,74,normal
58,74,normal
59,74,normal
60,74,normal
61,74,normal
62,74,normal
63,74,normal
64,74,normal
65,74,normal
66,74,normal
67,74,normal
68,74,normal
69,74,normal
70,74,normal
71,74,normal
72,74,normal
73,74,normal
74,74,normal
75,74,normal
76,74,normal
77,74,normal
78,74,normal
79,74,normal
80,74,normal
81,74,normal
82,74,normal
83,74,normal
84,74,normal
85,74,normal
86,74,normal
87,74,normal
88,74,normal
89,74,normal
90,74,normal
91,74,normal
92,74,normal
93,74,normal
94,74,normal
95,74,normal
96,74,normal
97,74,normal
98,74,normal
99,74,normal
0,75,normal
1,75,normal
2,75,normal
3,75,normal
4,75,normal
5,75,normal
6,75,normal
7,75,normal
8,75,normal
9,75,normal
10,75,normal
11,75,normal
12,75,normal
13,75,normal
14,75,normal
15,75,normal
16,75,normal
17,75,normal
18,75,normal
19,75,normal
20,75,normal
21,75,normal
22,75,normal
23,75,normal
24,75,normal
25,75,normal
26,75,normal
27,75,normal
28,75,normal
29,75,normal
30,75,normal
31,75,normal
32,75,normal
33,75,normal
34,75,normal
35,75,normal
36,75,normal
37,75,normal
38,75,normal
39,75,normal
40,75,normal
41,75,normal
42,75,normal
43,75,normal
44,75,normal
45,75,normal
46,75,normal
47,75,normal
48,75,normal
49,75,normal
50,75,normal
51,75,normal
52,75,normal
53,75,normal
54,75,normal
55,75,normal
56,75,normal
57,75,normal
58,75,normal
59,75,normal
60,75,normal
61,75,normal
62,75,normal
63,75,normal
64,75,normal
65,75,normal
66,75,normal
67,75,normal
68,75,normal
69,75,normal
70,75,normal
71,75,normal
72,75,normal
73,75,normal
74,75,normal
75,75,normal
76,75,normal
77,75,normal
78,75,normal
79,75,normal
80,75,normal
81,75,normal
82,75,normal
83,75,normal
84,75,normal
85,75,normal
86,75,normal
87,75,normal
88,75,normal
89,75,normal
90,75,normal
91,75,normal
92,75,normal
93,75,normal
94,75,normal
95,75,normal
96,75,normal
97,75,normal
98,75,normal
99,75,normal
0,76,normal
1,76,normal
2,76,normal
3,76,normal
4,76,normal
5,76,normal
6,76,normal
7,76,normal
8,76,normal
9,76,normal
10,76,normal
11,76,normal
12,76,normal
13,76,normal
14,76,normal
15,76,normal
16,76,normal
17,76,normal
18,76,normal
19,76,normal
20,76,normal
21,76,normal
22,76,normal
23,76,normal
24,76,normal
25,76,normal
26,76,normal
27,76,normal
28,76,normal
29,76,normal
30,76,normal
31,76,normal
32,76,normal
33,76,normal
34,76,normal
35,76,normal
36,76,normal
37,76,normal
38,76,normal
39,76,normal
40,76,normal
41,76,normal
42,76,normal
43,76,normal
44,76,normal
45,76,normal
46,76,normal
47,76,normal
48,76,normal
49,76,normal
50,76,normal
51,76,normal
52,76,normal
53,76,normal
54,76,normal
55,76,normal
56,76,normal
57,76,normal
58,76,normal
59,76,normal
60,76,normal
61,76,normal
62,76,normal
63,76,normal
64,76,normal
65,76,normal
66,76,normal
67,76,normal
68,76,normal
69,76,normal
70,76,normal
71,76,normal
72,76,normal
73,76,normal
74,76,normal
75,76,normal
76,76,normal
77,76,normal
78,76,normal
79,76,normal
80,76,normal
81,76,normal
82,76,normal
83,76,normal
84,76,normal
85,76,normal
86,76,normal
87,76,normal
88,76,normal
89,76,normal
90,76,normal
91,76,normal
92,76,normal
93,76,normal
94,76,normal
95,76,normal
96,76,normal
97,76,normal
98,76,normal
99,76,normal
0,77,normal
1,77,normal
2,77,normal
3,77,normal
4,77,normal
5,77,normal
6,77,normal
7,77,normal
8,77,normal
9,77,normal
10,77,normal
11,77,normal
12,77,normal
13,77,normal
14,77,normal
15,77,normal
16,77,normal
17,77,normal
18,77,normal
19,77,normal
20,77,normal
21,77,normal
22,77,normal
23,77,normal
24,77,normal
25,77,normal
26,77,normal
27,77,normal
28,77,normal
29,77,normal
30,77,normal
31,77,normal
32,77,normal
33,77,normal
34,77,normal
35,77,normal
36,77,normal
37,77,normal
38,77,normal
39,77,normal
40,77,normal
41,77,normal
42,77,normal
43,77,normal
44,77,normal
45,77,normal
46,77,normal
47,77,normal
48,77,normal
49,77,normal
50,77,normal
51,77,normal
52,77,normal
53,77,normal
54,77,normal
55,77,normal
56,77,normal
57,77,normal
58,77,normal
59,77,normal
60,77,normal
61,77,normal
62,77,normal
63,77,normal
64,77,normal
65,77,normal
66,77,normal
67,77,normal
68,77,normal
69,77,normal
70,77,normal
71,77,normal
72,77,normal
73,77,normal
74,77,normal
75,77,normal
76,77,normal
77,77,normal
78,77,normal
79,77,normal
80,77,normal
81,77,normal
82,77,normal
83,77,normal
84,77,normal
85,77,normal
86,77,normal
87,77,normal
88,77,normal
89,77,normal
90,77,normal
91,77,normal
92,77,normal
93,77,normal
94,77,normal
95,77,normal
96,77,normal
97,77,normal
98,77,normal
99,77,normal
0,78,normal
1,78,normal
2,78,normal
3,78,normal
4,78,normal
5,78,normal
6,78,normal
7,78,normal
8,78,normal
9,78,normal
10,78,normal
11,78,normal
12,78,normal
13,78,normal
14,78,normal
15,78,normal
16,78,normal
17,78,normal
18,78,normal
19,78,normal
20,78,normal
21,78,normal
22,78,normal
23,78,normal
24,78,normal
25,78,normal
26,78,normal
27,78,normal
28,78,normal
29,78,normal
30,78,normal
31,78,normal
32,78,normal
33,78,normal
34,78,normal
35,78,normal
36,78,normal
37,78,normal
38,78,normal
39,78,normal
40,78,normal
41,78,normal
42,78,normal
43,78,normal
44,78,normal
45,78,normal
46,78,normal
47,78,normal
48,78,normal
49,78,normal
50,78,normal
51,78,normal
52,78,normal
53,78,normal
54,78,normal
55,78,normal
56,78,normal
57,78,normal
58,78,normal
59,78,normal
60,78,normal
61,78,normal
62,78,normal
63,78,normal
64,78,normal
65,78,normal
66,78,normal
67,78,normal
68,78,normal
69,78,normal
70,78,normal
71,78,normal
72,78,normal
73,78,normal
74,78,normal
75,78,normal
76,78,normal
77,78,normal
78,78,normal
79,78,normal
80,78,normal
81,78,normal
82,78,normal
83,78,normal
84,78,normal
85,78,normal
86,78,normal
87,78,normal
88,78,normal
89,78,normal
90,78,normal
91,78,normal
92,78,normal
93,78,normal
94,78,normal
95,78,normal
96,78,normal
97,78,normal
98,78,normal
99,78,normal
0,79,normal
1,79,normal
2,79,normal
3,79,normal
4,79,normal
5,79,normal
6,79,normal
7,79,normal
8,79,normal
9,79,normal
10,79,normal
11,79,normal
12,79,normal
13,79,normal
14,79,normal
15,79,normal
16,79,normal
17,79,normal
18,79,normal
19,79,normal
20,79,normal
21,79,normal
22,79,normal
23,79,normal
24,79,normal
25,79,normal
26,79,normal
27,79,normal
28,79,normal
29,79,normal
30,79,normal
31,79,normal
32,79,normal
33,79,normal
34,79,normal
35,79,normal
36,79,normal
37,79,normal
38,79,normal
39,79,normal
40,79,normal
41,79,normal
42,79,normal
43,79,normal
44,79,normal
45,79,normal
46,79,normal
47,79,normal
48,79,normal
49,79,normal
50,79,normal
51,79,normal
52,79,normal
53,79,normal
54,79,normal
55,79,normal
56,79,normal
57,79,normal
58,79,normal
59,79,normal
60,79,normal
61,79,normal
62,79,normal
63,79,normal
64,79,normal
65,79,normal
66,79,normal
67,79,normal
68,79,normal
69,79,normal
70,79,normal
71,79,normal
72,79,normal
73,79,normal
74,79,normal
75,79,normal
76,79,normal
77,79,normal
78,79,normal
79,79,normal
80,79,normal
81,79,normal
82,79,normal
83,79,normal
84,79,normal
85,79,normal
86,79,normal
87,79,normal
88,79,normal
89,79,normal
90,79,normal
91,79,normal
92,79,normal
93,79,normal
